recipe_name,ingredients,Cuisine,URL,image-url
Dhania Wale Aloo Recipe - Coriander Potato Dry,1/2 teaspoon cumin powder (jeera) 500 grams baby potatoes 2 teaspoons sesame seeds (til seeds) - dry roasted 1 green chilli 1 cup coriander (dhania) leaves - roughly chopped 1/2 teaspoon black pepper powder 1 inch ginger 1/2 teaspoon garam masala powder - optional 2 teaspoons lemon juice 1 tablespoon ghee - or clarified butter rock salt - you can use the normal salt too,Indian,https://www.archanaskitchen.com/dhania-wale-aloo-recipe-coriander-potato-dry,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Dhania_Wale_Aloo_Recipe.jpg
Mint And Pomegranate Raita Recipe,1/4 cup coriander (dhania) leaves 2 green chillies 1 tablespoon sugar 2 cups hung curd (greek yogurt) 1 teaspoon cumin powder (jeera) salt - to taste 1 cup anardana powder (pomegranate seed powder) 3-4 cloves garlic 1/4 cup mint leaves (pudina) 1 teaspoon chaat masala powder,Indian,https://www.archanaskitchen.com/mint-and-pomegranate-raita-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Hina_Gujral/Pomegranate_Mint_Raita_Recipe-1.jpg
Barnyard Millet Sweet Pongal Recipe (Kuthiraivali Sakkarai Pongal),1 cup jaggery 3 tablespoons ghee 3/4 cup barnyard millet 1 pinch edible camphor (pacha karpooram) 2 tablespoons cashew nuts - halved 1/4 teaspoon cardamom powder (elaichi) 1/4 cup yellow moong dal (split),South Indian Recipes,https://www.archanaskitchen.com/barnyard-millet-sweet-pongal-recipe-kuthiraivali-sakkarai-pongal,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Priya__Sures/Barnyard_Millet_Sweet_Pongal_Recipe_Kuthiraivali_Sakkarai_Pongal-1.jpg
Stuffed Mooli Paratha Recipe With Radish Greens,2-2 whole wheat flour 2 teaspoons cumin seeds (jeera) 1 teaspoon salt sunflower oil - or ghee to smear while cooking 2 teaspoon sunflower oil salt - to taste 1-1/2 tablespoons gram flour (besan) - (optional) mooli ke patte (radish greens) - a handful 2 teaspoons red chilli powder - or green chilli paste 2 mooli/ mullangi (radish) - finely grated 1 teaspoon ginger - grated coriander (dhania) leaves - a handful 2 teaspoons ajwain (carom seeds),North Indian Recipes,https://www.archanaskitchen.com/stuffed-mooli-paratha-recipe-with-radish-greens,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/madhulia/Stuffed_Mooli_Paratha_Indian_Radish_stuffed_flatbread.jpg
Oats and Besan Cheela Recipe (High Protein Spiced Crepes),sunflower oil - for cooking salt - to taste 80 grams rolled oats or instant oats - powdered coriander (dhania) leaves - few 2 cloves garlic - grated 2 green chillies - finely chopped red chilli powder - to taste 250 grams gram flour (besan) 1 teaspoon fennel seeds (saunf) - pounded 2 onions - thinly sliced,Indian,https://www.archanaskitchen.com/oats-and-besan-cheela-recipe-high-protein-spiced-crepes,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Breakfast_Tiffins/Oats_and_Besan_Chilla_Fit_Foodie-1.jpg
Kandathippili Rasam Recipe - Long Pepper Rasam,1 tomato 2 sprig curry leaves salt - to taste 2 teaspoon cumin seeds (jeera) 1 teaspoon mustard seeds 1 teaspoon long pepper 1 green chilli - slit 20 grams tamarind - soaked in warm water 2 sprig coriander (dhania) leaves 1/2 teaspoon asafoetida (hing) 3 cloves garlic 1 teaspoon sunflower oil 4 cloves garlic - crushed in a mortar and pestle 1 sprig curry leaves,South Indian Recipes,https://www.archanaskitchen.com/kandathippili-rasam-recipe-long-pepper-rasam,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Kandathippili_Rasam_Long_Pepper_Rasam.jpg
Indian Spicy Masala Cookie Recipe (Khara Biscuit),2 cups all purpose flour (maida) 1/3 cup butter - softened 2 teaspoons cumin seeds (jeera) 1/2 teaspoon baking powder 1 teaspoon red chilli powder 3 teaspoons sugar 2 green chillies - finely chopped 1 teaspoon ginger - grated 1/2 teaspoon asafoetida (hing) 1 sprig curry leaves - finely chopped 2 tablespoons curd (dahi / yogurt) 1 teaspoon salt,Indian,https://www.archanaskitchen.com/indian-spicy-masala-cookie-recipe-khara-biscuit,https://www.archanaskitchen.com/images/archanaskitchen/Dessert_Cookies/Indian_Spicy_Masala_Cookie_Recipe_Khara_Biscuit-1.jpg
Mirchi And Aloo Curry Recipe - Long Green Chilli And Potato Curry,1 tablespoon red chilli powder 1 tablespoon garam masala powder 1 tablespoon coriander powder (dhania) 1/2 teaspoon turmeric powder (haldi) 2 potatoes (aloo) - peeled and chopped small 6 badi hari mirch (large green chilli) - seeds removed and chopped salt - to taste 1 teaspoon cumin seeds (jeera) 1 cardamom (elaichi) pods/seeds 4 cloves (laung) - garlic 1 cinnamon stick (dalchini) 2 onion - chopped 1 bay leaf (tej patta) 2 green chilli - chopped 2 sprig dill leaves - chopped to garnish 1 tomato - chopped,North Indian Recipes,https://www.archanaskitchen.com/mirchi-and-aloo-curry-recipe-long-green-chilli-and-potato-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Mirchi_and_Aloo_Curry_Recipe_Long_Green_Chilli_and_Potato_Curry_Recipe_.jpg
Stuffed Onion Vegetable Recipe - Bharwa Pyaz Ki Sabzi Recipe, 1 tsp coriander powder 20 small onions  1 tsp turmeric powder  6 cloves garlic - finely chopped  1 tsp red chili powder  1 tsp mango powder  salt - as per taste  1 inch ginger - finely chopped  2 sprig coriander - finely chopped,North Indian Recipes,https://www.archanaskitchen.com/bharwa-pyaz-ki-sabzi-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Curryandvanilla/Bharwa_Pyaaz_Ki_Sabzi_Recipe-1_1600.jpg
Sama Khichdi Recipe - Barnyard Millet Khichdi -Navratri Fasting - Vrat Recipe,1 green chilli - finely chopped 1 carrot (gajjar) - finely chopped 2 sprig coriander (dhania) leaves - finely chopped 1 inch cinnamon stick (dalchini) 1 tomato - finely chopped 1 teaspoon lemon juice 1 cup barnyard millet 2 teaspoon whole black peppercorns - crushed salt - to taste (rock salt) 1 teaspoon sunflower oil 1 potato (aloo) - boiled and cubed 1 bay leaves (tej patta) - torn,Indian,https://www.archanaskitchen.com/sama-kichdi-recipe-barnyard-millet-navratri-fasting-vrat-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept-22/Sama_Rice_Khichdi_Recipe_Vrat_Navratri_Festival_Fasting_Food-2.jpg
Ginger Chutney Recipe - Ginger Chutney Recipe, 30 grams tamarind - soaked and remove pulp  2 tsp white urad dal - +1/2 tsp for tempering  1/2 tsp black cumin  asafoetida - a pinch  1/4 tsp rye  6-7 whole black pepper  1/4 teaspoon fenugreek seeds  curry leaves - a little  40 grams jaggery  1/8 tsp sesame (white) - optional  salt   oil - as per use 40 grams ginger - peel and chop  2-3 dry red chilies,South Indian Recipes,https://www.archanaskitchen.com/allam-pachadi-ginger-chutney-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Allam_Pachadi.jpg
Baked Sweet Potato Boats Recipe,5 pickled jalapenos - picked 1 teaspoon lemon juice 1 teaspoon red chilli powder 1/2 cup sweet corn - steamed and cooled 1 tomato - seeded and finely diced 1 tablespoon extra virgin olive oil 1 teaspoon apple cider vinegar - or white vinegar 1 tablespoon water salt - to taste 4 sweet potatoes 1/4 cup green bell pepper (capsicum) - finely diced extra virgin olive oil - as needed red chilli sauce - as required 1/2 teaspoon cumin seeds (jeera) 1/4 cup cashew nuts - soaked for an hour 1/2 teaspoon dried oregano 1 tablespoon apple cider vinegar - or white vinegar 1/2 onion - finely diced black pepper powder - a pinch 1 cup black beans - cooked 1 teaspoon sugar 1/4 cup coriander (dhania) leaves - chopped 1/4 cup red bell pepper (capsicum) - finely diced 1 clove garlic - finely minced 1 teaspoon lemon zest - optional but preferred 1-2 teaspoons red wine,Indian,https://www.archanaskitchen.com/baked-sweet-potato-boats-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Baked_Sweet_Potato_Boats.jpg
Coconut Peanut Chutney Recipe - Coconut Peanut Chutney Recipe, 2 sprigs of green coriander - chopped 1 cup coconut - grated  2-4 curry leaves  salt - as per taste  2 green chillies - chopped  1/4 cup peanuts - roasted,South Indian Recipes,https://www.archanaskitchen.com/coconut-peanut-chutney-recipe-no-onion-no-garlic-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept-21/Peanut_Coconut_Chutney_Recipe_No_onion_No_Garlic_Fasting_Vrat_Recipe-3.jpg
Long Brinjal Poriyal Masala Recipe - Green Baingan Sabzi,300 grams long green brinjal - sliced into half and cut into 1 inch pieces 1 teaspoon coriander (dhania) seeds - coarsely pounded 1 sprig curry leaves - roughly torn 1/2 teaspoon turmeric powder (haldi) salt - to taste 1 teaspoon sambar powder 2 tomatoes - finely chopped sunflower oil 1/2 teaspoon red chilli powder,South Indian Recipes,https://www.archanaskitchen.com/long-brinjal-poriyal-masala-recipe-green-baingan-sabzi,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/Long_Brinjal_Sabzi_Poriyal_Recipe_Flavored_With_Coriander_Seeds-3.jpg
Aloo Gobi Sabzi Recipe - Potato And Cauliflower Dry Curry,1/2 teaspoon turmeric powder (haldi) 1/4 teaspoon asafoetida (hing) - optional salt - to taste lemon wedges - few 1 teaspoon coriander powder (dhania) 1 teaspoon red chilli powder 1/2 teaspoon garam masala powder kasuri methi (dried fenugreek leaves) - or coriander leaves (chopped) for garnishing 1 cup potatoes (aloo) - peeled and cubed 2 cups cauliflower (gobi) - florets 2 tablespoons sunflower oil - or ghee curry leaves - few (optional),North Indian Recipes,https://www.archanaskitchen.com/aloo-gobi-recipe-potato-and-cauliflower-dry-curry,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Curryandvanilla/Aloo_GobiPotato_and_Cauliflower_Dry_Curry.jpg
Tomato Jam Recipe,1 kg tomato - ripe salt - a pinch 2 tablespoons lemon juice 6 cloves (laung) - crush into coarse powder 3/4 kg sugar 2 cinnamon stick (dalchini) - crush into coarse powder,Indian,https://www.archanaskitchen.com/tomato-jam-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Smitha-Kalluraya/TOMATO_JAM_RECIPE.jpg
Homemade Chikoo Ice Cream Recipe,1 1/2 cups milk - full fat milk is required 1 cup sugar 250 grams fresh cream - (little more than 1/2 cup) 12 chikoo (sapota fruit) - (sapotas) +1 chickoo for serving 1/2 cup milk powder,Indian,https://www.archanaskitchen.com/homemade-chickoo-ice-cream-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Soni_Khadilkar/Homemade_Chikoo_Ice_cream_original.jpg
Chicken In Curry Leaves Gravy Recipe,white pepper powder - (optional) 2 green chillies 300 grams boneless chicken - chopped 3/4 cup curry leaves salt - to taste cherry tomatoes - to garnish 1 onion - finely chopped 1/2 cup coriander (dhania) leaves 2 tablespoons ginger garlic paste sunflower oil - to cook 1/2 cup mint leaves (pudina) 1 lemon,Indian,https://www.archanaskitchen.com/chicken-in-curry-leaves-gravy-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/amina/Curry_leaves_chicken_gravy_recipe-edited-2.jpg
Stem Lettuce Tamarind Broth Recipe - Surri left behind by Amarnath Greens,20 grams tamarind - soaked in hot water and pulp extracted salt - to taste 1 cup green amaranth leaves - roughly chopped 1 teaspoon methi powder (fenugreek powder) 1 teaspoon mustard seeds 1 onion - finely chopped 1/4 teaspoon asafoetida (hing) 2 teaspoons sambar powder 10 cloves garlic 1 tablespoon sesame (gingelly) oil 1 sprig curry leaves 1 tomato - roughly chopped,South Indian Recipes,https://www.archanaskitchen.com/thandu-keerai-puli-kuzhambu-recipe-amaranth-cooked-in-tamarind-sauce,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Thandu_Keerai_Puli_Kuzhambu_Recipe_Tamil_Nadu_Style_Foxtail_Amaranth_Cooked_in_Tamarind_Gravy.jpg
Jaggery Coffee Without Milk Recipe,1/4 cup coffee decoction 2 teaspoons dry ginger powder - or 1 piece dry ginger 1-1/2 tablespoons jaggery - powdered 5 whole black peppercorns 2-1/2 cups water,South Indian Recipes,https://www.archanaskitchen.com/jaggery-coffee-without-milk-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Jaggery_Coffee_Without_Milk.jpg
Kesar Shahi Tukda With Rabdi Recipe (Saffron Bread Pudding With Spiced Milk Custard),1/3 cup water saffron strands - few 1/3 cup sugar 6 whole wheat brown bread 1/4 cup ghee - (for shallow frying) 1 teaspoon cardamom powder (elaichi) 1 cup rabri mixed nuts - chopped (almonds,North Indian Recipes,https://www.archanaskitchen.com/kesar-shahi-tukda-with-rabdi-rabri-recipe-saffron-bread-pudding-with-spiced-milk-custard,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Priya__Suresh/Kesar_Shahi_Tukda_With_Rabdi_Recipe_Saffron_Bread_Pudding_With_Spiced_Milk_Custard-1_1600.jpg
Achari Amla Mirchi Vegetable Recipe - Gooseberry & Green Chilli Vegetable,1 tablespoon achari masala 1/2 teaspoon turmeric powder (haldi) salt - to taste 1 teaspoon red chilli powder 1 teaspoon mustard seeds 3 green chilli - cut into 1 inch 1 teaspoon fennel seeds (saunf) 10 amla (nellikai/ gooseberry) - cut into bite sized cubes 1 teaspoon methi seeds (fenugreek seeds) sunflower oil 2 teaspoons jaggery 1 pinch asafoetida (hing),North Indian Recipes,https://www.archanaskitchen.com/amla-mirchi-ka-achari-subzi-recipe-gooseberry-green-chilli-subzi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Amla_Mirchi_Ka_Achari_Subzi_Recipe_Gooseberry__Green_Chilli_Subzi.jpg
Broccoli Pakora Masala Recipe - Broccoli In Spicy Yogurt Gravy,1 tablespoons rice flour 1 tablespoon gram flour (besan) salt - to taste 1 cup curd (dahi / yogurt) - beaten 1 teaspoon cumin seeds (jeera) 1 teaspoon red chilli powder 1/4 teaspoon garam masala powder 1 teaspoon mustard seeds 1 teaspoon coriander powder (dhania) 3/4 cup water asafoetida (hing) - a pinch 3 tablespoons water 2 tablespoons sunflower oil 1 cup onion - thinly sliced 1/2 teaspoon baking soda 1/2 teaspoon lemon juice 1 cup broccoli - finely chopped 3 tablespoons gram flour (besan) 1/4 teaspoon turmeric powder (haldi) 1/2 teaspoon red chilli powder,North Indian Recipes,https://www.archanaskitchen.com/broccoli-pakora-masala-recipe-broccoli-in-spiced-yogurt-gravy,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/anki.s19-gmail.com/Broccoli_pakora_in_spiced_yogurt_gravy.jpg
Coriander Chicken Roast Recipe,1 tablespoon red chilli powder 1 teaspoon garam masala powder 3/4 cup coriander (dhania) leaves - finely chopped salt - as needed 500 grams chicken 1 tablespoon ginger garlic paste 1/4 teaspoon turmeric powder (haldi) 2 tablespoons sunflower oil,North Indian Recipes,https://www.archanaskitchen.com/coriander-chicken-roast-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/happytrioexplains-gmail.com/Coriander_Chicken_Roast_1600.jpg
Shahi Dal Recipe,sunflower oil salt - to taste 1 tomatoes - chopped 15 badam (almond) - soaked and skin peeled 1 cup white urad dal (whole) - soaked for atleast 8 hours 1 teaspoon cumin seeds (jeera) 1 teaspoon red chilli powder 1 onion - chopped 1/2 cup milk 1 green chilli - chopped 1 teaspoon turmeric powder (haldi),North Indian Recipes,https://www.archanaskitchen.com/shahi-dal-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Shahi_Dal_Recipe.jpg
Spicy Soya Keema Masala Recipe,2 tomatoes - pureed 1 teaspoon ginger garlic paste salt - to taste 1 teaspoon coriander powder (dhania) 1 teaspoon red chilli powder 1 onion - chopped 1-1/2 tablespoon garam masala powder 3 green chillies - chopped 2 cups soy chunks (nuggets) 5 whole black peppercorns 2 cloves (laung) 1 bay leaf (tej patta) 1 black cardamom (badi elaichi) 1 teaspoon turmeric powder (haldi) sunflower oil - as required 1 tablespoon lemon juice 1/2 inch cinnamon stick (dalchini),North Indian Recipes,https://www.archanaskitchen.com/soya-keema-masala-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/garimasgautam-gmail.com/Soya_Keema_Masala.jpg
Coriander Semiya Recipe - Vermicelli Pulao,1 cup coriander (dhania) leaves 3 tablespoons fresh coconut - grated 3 cloves (laung) 2 cloves garlic salt - to taste 3 tablespoons sunflower oil 1/2 cup rice vermicelli noodles (thin) 1 cardamom (elaichi) pods/seeds 1/2 cup green peas (matar) - fresh or frozen 1/2 teaspoon garam masala powder 1/2 cup red onion - sliced 1 bay leaf (tej patta) 1/2 cup carrots (gajjar) - chopped 4 green chillies - (depending upon how spicy you want) 1 star anise,South Indian Recipes,https://www.archanaskitchen.com/coriander-semiya-recipe-vermicelli-pulao,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Curryandvanilla/Coriander_SemiaVermicelli_Pulao.jpg
Khajoor Imli Ki Chutney With Panch Phoran Masala Recipe,4 dry red chillies 75 grams tamarind - pitted 1 tablespoon panch phoran masala salt - to taste 4 tablespoons jaggery - broken 1 tablespoon sunflower oil 250 grams dates - seedless,North Indian Recipes,https://www.archanaskitchen.com/khajoor-imli-ki-chutney-with-panch-phoran-masala-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/shaheen_ali/Khajoor_Imli_Ki_Chutney.jpg
Chana Dal Aloo Cutlet Recipe - Gram Dal Potato Cutlet Recipe,coriander (dhania) leaves - a small bunch sunflower oil - for making cutlets 2 potatoes (aloo) - boiled and mashed 1 tablespoon gram flour (besan) 2 tablespoons fresh coconut - grated 1 cup chana dal (bengal gram dal) - soaked for 3 hours mint leaves (pudina) - a small bunch 1 teaspoon cardamom powder (elaichi) 1/2 teaspoon red chilli powder 1/4 teaspoon asafoetida (hing) 1/2 teaspoon cumin seeds (jeera) 1 inch ginger - finely chopped 2 green chilli - finely chopped 1 teaspoon chaat masala powder,Indian,https://www.archanaskitchen.com/chana-dal-aloo-cutlet-recipe-gram-dal-potato-cutlet-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Chana_Dal_Cutlet.jpg
Pan Fried Brussel Sprouts Recipe,2 teaspoon extra virgin olive oil 300 grams brussel sprouts 1/2 teaspoon garlic salt 1/2 teaspoon black pepper powder 3 cloves garlic - finely chopped 1/2 teaspoon mixed herbs (dried),Indian,https://www.archanaskitchen.com/pan-fried-brussel-sprouts-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Pan_Fried_Brussels_Sprouts_Recipe.jpg
Cauliflower And Peas Bhurji Recipe,1/2 teaspoon turmeric powder (haldi) 1/2 teaspoon mustard seeds salt - as per taste 1/2 cup green peas (matar) 1 teaspoon sunflower oil 2 cups cauliflower (gobi) - florets 5 green chillies - finely chopped,Indian,https://www.archanaskitchen.com/cauliflower-and-peas-bhurji-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/anitha_k/Cauliflower_and_Matar_Bhurji_recipe_edited.jpg
